scale, iterationNum, trialNum,                  condition,partnerID,partner,val
5,77,24,4,partner1,group1,1
5,77,24,4,partner2,group1,0.491
5,77,24,4,partner2,group2,0.509
5,77,24,4,partner3,group1,0.513125
5,77,24,4,partner3,group2,0.486875
5,77,24,4,partner4,group1,0.49325
5,77,24,4,partner4,group2,0.50675
5,78,1,1,partner1,group1,1
5,78,1,1,partner2,group1,0.47925
5,78,1,1,partner2,group2,0.52075
5,78,1,1,partner3,group1,0.501625
5,78,1,1,partner3,group2,0.498375
5,78,1,1,partner4,group1,0.517
5,78,1,1,partner4,group2,0.483
5,78,2,1,partner1,group1,1
5,78,2,1,partner2,group1,0.491375
5,78,2,1,partner2,group2,0.508625
5,78,2,1,partner3,group1,0.499125
5,78,2,1,partner3,group2,0.500875
5,78,2,1,partner4,group1,0.492
5,78,2,1,partner4,group2,0.508
5,78,3,1,partner1,group1,1
5,78,3,1,partner2,group1,0.499125
5,78,3,1,partner2,group2,0.500875
5,78,3,1,partner3,group1,0.472375
5,78,3,1,partner3,group2,0.527625
5,78,3,1,partner4,group1,0.466875
5,78,3,1,partner4,group2,0.533125
5,78,4,1,partner1,group1,1
5,78,4,1,partner2,group1,0.49725
5,78,4,1,partner2,group2,0.50275
5,78,4,1,partner3,group1,0.466875
5,78,4,1,partner3,group2,0.533125
5,78,4,1,partner4,group1,0.513625
5,78,4,1,partner4,group2,0.486375
5,78,5,1,partner1,group1,1
5,78,5,1,partner2,group1,0.52325
5,78,5,1,partner2,group2,0.47675
5,78,5,1,partner3,group1,0.498375
5,78,5,1,partner3,group2,0.501625
5,78,5,1,partner4,group1,0.493625
5,78,5,1,partner4,group2,0.506375
5,78,6,1,partner1,group1,1
5,78,6,1,partner2,group1,0.486625
5,78,6,1,partner2,group2,0.513375
5,78,6,1,partner3,group1,0.50775
5,78,6,1,partner3,group2,0.49225
5,78,6,1,partner4,group1,0.51
5,78,6,1,partner4,group2,0.49
5,78,7,2,partner1,group1,1
5,78,7,2,partner2,group1,0.501625
5,78,7,2,partner2,group2,0.498375
5,78,7,2,partner3,group1,0.491625
5,78,7,2,partner3,group2,0.508375
5,78,7,2,partner4,group1,0.504375
5,78,7,2,partner4,group2,0.495625
5,78,8,2,partner1,group1,1
5,78,8,2,partner2,group1,0.482
5,78,8,2,partner2,group2,0.518
5,78,8,2,partner3,group1,0.501375
5,78,8,2,partner3,group2,0.498625
5,78,8,2,partner4,group1,0.497625
5,78,8,2,partner4,group2,0.502375
5,78,9,2,partner1,group1,1
5,78,9,2,partner2,group1,0.4765
5,78,9,2,partner2,group2,0.5235
5,78,9,2,partner3,group1,0.494625
5,78,9,2,partner3,group2,0.505375
5,78,9,2,partner4,group1,0.478375
5,78,9,2,partner4,group2,0.521625
5,78,10,2,partner1,group1,1
5,78,10,2,partner2,group1,0.482875
5,78,10,2,partner2,group2,0.517125
5,78,10,2,partner3,group1,0.49525
5,78,10,2,partner3,group2,0.50475
5,78,10,2,partner4,group1,0.46675
5,78,10,2,partner4,group2,0.53325
5,78,11,2,partner1,group1,1
5,78,11,2,partner2,group1,0.45625
5,78,11,2,partner2,group2,0.54375
5,78,11,2,partner3,group1,0.500625
5,78,11,2,partner3,group2,0.499375
5,78,11,2,partner4,group1,0.505625
5,78,11,2,partner4,group2,0.494375
5,78,12,2,partner1,group1,1
5,78,12,2,partner2,group1,0.433625
5,78,12,2,partner2,group2,0.566375
5,78,12,2,partner3,group1,0.48325
5,78,12,2,partner3,group2,0.51675
5,78,12,2,partner4,group1,0.466875
5,78,12,2,partner4,group2,0.533125
5,78,13,3,partner1,group1,1
5,78,13,3,partner2,group1,0.489
5,78,13,3,partner2,group2,0.511
5,78,13,3,partner3,group1,0.478875
5,78,13,3,partner3,group2,0.521125
5,78,13,3,partner4,group1,0.49925
5,78,13,3,partner4,group2,0.50075
5,78,14,3,partner1,group1,1
5,78,14,3,partner2,group1,0.465625
5,78,14,3,partner2,group2,0.534375
5,78,14,3,partner3,group1,0.54025
5,78,14,3,partner3,group2,0.45975
5,78,14,3,partner4,group1,0.503375
5,78,14,3,partner4,group2,0.496625
5,78,15,3,partner1,group1,1
5,78,15,3,partner2,group1,0.485375
5,78,15,3,partner2,group2,0.514625
5,78,15,3,partner3,group1,0.50175
5,78,15,3,partner3,group2,0.49825
5,78,15,3,partner4,group1,0.502125
5,78,15,3,partner4,group2,0.497875
5,78,16,3,partner1,group1,1
5,78,16,3,partner2,group1,0.496375
5,78,16,3,partner2,group2,0.503625
5,78,16,3,partner3,group1,0.522
5,78,16,3,partner3,group2,0.478
5,78,16,3,partner4,group1,0.474875
5,78,16,3,partner4,group2,0.525125
5,78,17,3,partner1,group1,1
5,78,17,3,partner2,group1,0.46325
5,78,17,3,partner2,group2,0.53675
5,78,17,3,partner3,group1,0.5265
5,78,17,3,partner3,group2,0.4735
5,78,17,3,partner4,group1,0.52325
5,78,17,3,partner4,group2,0.47675
5,78,18,3,partner1,group1,1
5,78,18,3,partner2,group1,0.49975
5,78,18,3,partner2,group2,0.50025
5,78,18,3,partner3,group1,0.503
5,78,18,3,partner3,group2,0.497
5,78,18,3,partner4,group1,0.49825
5,78,18,3,partner4,group2,0.50175
5,78,19,4,partner1,group1,1
5,78,19,4,partner2,group1,0.4735
5,78,19,4,partner2,group2,0.5265
5,78,19,4,partner3,group1,0.5165
5,78,19,4,partner3,group2,0.4835
5,78,19,4,partner4,group1,0.503375
5,78,19,4,partner4,group2,0.496625
5,78,20,4,partner1,group1,1
5,78,20,4,partner2,group1,0.471
5,78,20,4,partner2,group2,0.529
5,78,20,4,partner3,group1,0.526875
5,78,20,4,partner3,group2,0.473125
5,78,20,4,partner4,group1,0.48925
5,78,20,4,partner4,group2,0.51075
5,78,21,4,partner1,group1,1
5,78,21,4,partner2,group1,0.494375
5,78,21,4,partner2,group2,0.505625
5,78,21,4,partner3,group1,0.505375
5,78,21,4,partner3,group2,0.494625
5,78,21,4,partner4,group1,0.487875
5,78,21,4,partner4,group2,0.512125
5,78,22,4,partner1,group1,1
5,78,22,4,partner2,group1,0.487625
5,78,22,4,partner2,group2,0.512375
5,78,22,4,partner3,group1,0.537875
5,78,22,4,partner3,group2,0.462125
5,78,22,4,partner4,group1,0.4795
5,78,22,4,partner4,group2,0.5205
5,78,23,4,partner1,group1,1
5,78,23,4,partner2,group1,0.480125
5,78,23,4,partner2,group2,0.519875
5,78,23,4,partner3,group1,0.495625
5,78,23,4,partner3,group2,0.504375
5,78,23,4,partner4,group1,0.464625
5,78,23,4,partner4,group2,0.535375
5,78,24,4,partner1,group1,1
5,78,24,4,partner2,group1,0.489375
5,78,24,4,partner2,group2,0.510625
5,78,24,4,partner3,group1,0.509625
5,78,24,4,partner3,group2,0.490375
5,78,24,4,partner4,group1,0.489125
5,78,24,4,partner4,group2,0.510875
5,79,1,1,partner1,group1,1
5,79,1,1,partner2,group1,0.48575
5,79,1,1,partner2,group2,0.51425
5,79,1,1,partner3,group1,0.515875
5,79,1,1,partner3,group2,0.484125
5,79,1,1,partner4,group1,0.48675
5,79,1,1,partner4,group2,0.51325
5,79,2,1,partner1,group1,1
5,79,2,1,partner2,group1,0.485875
5,79,2,1,partner2,group2,0.514125
5,79,2,1,partner3,group1,0.4845
5,79,2,1,partner3,group2,0.5155
5,79,2,1,partner4,group1,0.486625
5,79,2,1,partner4,group2,0.513375
5,79,3,1,partner1,group1,1
5,79,3,1,partner2,group1,0.516
5,79,3,1,partner2,group2,0.484
5,79,3,1,partner3,group1,0.522875
5,79,3,1,partner3,group2,0.477125
5,79,3,1,partner4,group1,0.476875
5,79,3,1,partner4,group2,0.523125
5,79,4,1,partner1,group1,1
5,79,4,1,partner2,group1,0.494
5,79,4,1,partner2,group2,0.506
5,79,4,1,partner3,group1,0.4995
5,79,4,1,partner3,group2,0.5005
5,79,4,1,partner4,group1,0.498875
5,79,4,1,partner4,group2,0.501125
5,79,5,1,partner1,group1,1
5,79,5,1,partner2,group1,0.517625
5,79,5,1,partner2,group2,0.482375
5,79,5,1,partner3,group1,0.492875
5,79,5,1,partner3,group2,0.507125
5,79,5,1,partner4,group1,0.476625
5,79,5,1,partner4,group2,0.523375
5,79,6,1,partner1,group1,1
5,79,6,1,partner2,group1,0.503875
5,79,6,1,partner2,group2,0.496125
5,79,6,1,partner3,group1,0.514125
5,79,6,1,partner3,group2,0.485875
5,79,6,1,partner4,group1,0.4835
5,79,6,1,partner4,group2,0.5165
5,79,7,2,partner1,group1,1
5,79,7,2,partner2,group1,0.502
5,79,7,2,partner2,group2,0.498
5,79,7,2,partner3,group1,0.540625
5,79,7,2,partner3,group2,0.459375
5,79,7,2,partner4,group1,0.508375
5,79,7,2,partner4,group2,0.491625
5,79,8,2,partner1,group1,1
5,79,8,2,partner2,group1,0.47925
5,79,8,2,partner2,group2,0.52075
5,79,8,2,partner3,group1,0.48775
5,79,8,2,partner3,group2,0.51225
5,79,8,2,partner4,group1,0.479625
5,79,8,2,partner4,group2,0.520375
5,79,9,2,partner1,group1,1
5,79,9,2,partner2,group1,0.487375
5,79,9,2,partner2,group2,0.512625
5,79,9,2,partner3,group1,0.485125
5,79,9,2,partner3,group2,0.514875
5,79,9,2,partner4,group1,0.504
5,79,9,2,partner4,group2,0.496
5,79,10,2,partner1,group1,1
5,79,10,2,partner2,group1,0.435875
5,79,10,2,partner2,group2,0.564125
5,79,10,2,partner3,group1,0.473
5,79,10,2,partner3,group2,0.527
5,79,10,2,partner4,group1,0.514625
5,79,10,2,partner4,group2,0.485375
5,79,11,2,partner1,group1,1
5,79,11,2,partner2,group1,0.474625
5,79,11,2,partner2,group2,0.525375
5,79,11,2,partner3,group1,0.49725
5,79,11,2,partner3,group2,0.50275
5,79,11,2,partner4,group1,0.498625
5,79,11,2,partner4,group2,0.501375
5,79,12,2,partner1,group1,1
5,79,12,2,partner2,group1,0.48175
5,79,12,2,partner2,group2,0.51825
5,79,12,2,partner3,group1,0.489
5,79,12,2,partner3,group2,0.511
5,79,12,2,partner4,group1,0.494
5,79,12,2,partner4,group2,0.506
5,79,13,3,partner1,group1,1
5,79,13,3,partner2,group1,0.480125
5,79,13,3,partner2,group2,0.519875
5,79,13,3,partner3,group1,0.494625
5,79,13,3,partner3,group2,0.505375
5,79,13,3,partner4,group1,0.511625
5,79,13,3,partner4,group2,0.488375
5,79,14,3,partner1,group1,1
5,79,14,3,partner2,group1,0.454875
5,79,14,3,partner2,group2,0.545125
5,79,14,3,partner3,group1,0.528625
5,79,14,3,partner3,group2,0.471375
5,79,14,3,partner4,group1,0.507375
5,79,14,3,partner4,group2,0.492625
5,79,15,3,partner1,group1,1
5,79,15,3,partner2,group1,0.48725
5,79,15,3,partner2,group2,0.51275
5,79,15,3,partner3,group1,0.5355
5,79,15,3,partner3,group2,0.4645
5,79,15,3,partner4,group1,0.5005
5,79,15,3,partner4,group2,0.4995
5,79,16,3,partner1,group1,1
5,79,16,3,partner2,group1,0.49175
5,79,16,3,partner2,group2,0.50825
5,79,16,3,partner3,group1,0.49925
5,79,16,3,partner3,group2,0.50075
5,79,16,3,partner4,group1,0.506
5,79,16,3,partner4,group2,0.494
5,79,17,3,partner1,group1,1
5,79,17,3,partner2,group1,0.4585
5,79,17,3,partner2,group2,0.5415
5,79,17,3,partner3,group1,0.521375
5,79,17,3,partner3,group2,0.478625
5,79,17,3,partner4,group1,0.499625
5,79,17,3,partner4,group2,0.500375
5,79,18,3,partner1,group1,1
5,79,18,3,partner2,group1,0.47475
5,79,18,3,partner2,group2,0.52525
5,79,18,3,partner3,group1,0.52325
5,79,18,3,partner3,group2,0.47675
5,79,18,3,partner4,group1,0.510625
5,79,18,3,partner4,group2,0.489375
5,79,19,4,partner1,group1,1
5,79,19,4,partner2,group1,0.49025
5,79,19,4,partner2,group2,0.50975
5,79,19,4,partner3,group1,0.56075
5,79,19,4,partner3,group2,0.43925
5,79,19,4,partner4,group1,0.509875
5,79,19,4,partner4,group2,0.490125
5,79,20,4,partner1,group1,1
5,79,20,4,partner2,group1,0.46625
5,79,20,4,partner2,group2,0.53375
5,79,20,4,partner3,group1,0.526625
5,79,20,4,partner3,group2,0.473375
5,79,20,4,partner4,group1,0.495875
5,79,20,4,partner4,group2,0.504125
5,79,21,4,partner1,group1,1
5,79,21,4,partner2,group1,0.47875
5,79,21,4,partner2,group2,0.52125
5,79,21,4,partner3,group1,0.530375
5,79,21,4,partner3,group2,0.469625
5,79,21,4,partner4,group1,0.484125
5,79,21,4,partner4,group2,0.515875
5,79,22,4,partner1,group1,1
5,79,22,4,partner2,group1,0.470875
5,79,22,4,partner2,group2,0.529125
5,79,22,4,partner3,group1,0.537875
5,79,22,4,partner3,group2,0.462125
5,79,22,4,partner4,group1,0.48625
5,79,22,4,partner4,group2,0.51375
5,79,23,4,partner1,group1,1
5,79,23,4,partner2,group1,0.461875
5,79,23,4,partner2,group2,0.538125
5,79,23,4,partner3,group1,0.5105
5,79,23,4,partner3,group2,0.4895
5,79,23,4,partner4,group1,0.48275
5,79,23,4,partner4,group2,0.51725
5,79,24,4,partner1,group1,1
5,79,24,4,partner2,group1,0.46825
5,79,24,4,partner2,group2,0.53175
5,79,24,4,partner3,group1,0.5065
5,79,24,4,partner3,group2,0.4935
5,79,24,4,partner4,group1,0.4765
5,79,24,4,partner4,group2,0.5235
5,80,1,1,partner1,group1,1
5,80,1,1,partner2,group1,0.507125
5,80,1,1,partner2,group2,0.492875
5,80,1,1,partner3,group1,0.497875
5,80,1,1,partner3,group2,0.502125
5,80,1,1,partner4,group1,0.507
5,80,1,1,partner4,group2,0.493
5,80,2,1,partner1,group1,1
5,80,2,1,partner2,group1,0.542875
5,80,2,1,partner2,group2,0.457125
5,80,2,1,partner3,group1,0.495125
5,80,2,1,partner3,group2,0.504875
5,80,2,1,partner4,group1,0.507625
5,80,2,1,partner4,group2,0.492375
5,80,3,1,partner1,group1,1
5,80,3,1,partner2,group1,0.51475
5,80,3,1,partner2,group2,0.48525
5,80,3,1,partner3,group1,0.506125
5,80,3,1,partner3,group2,0.493875
5,80,3,1,partner4,group1,0.49575
5,80,3,1,partner4,group2,0.50425
5,80,4,1,partner1,group1,1
5,80,4,1,partner2,group1,0.497375
5,80,4,1,partner2,group2,0.502625
5,80,4,1,partner3,group1,0.471625
5,80,4,1,partner3,group2,0.528375
5,80,4,1,partner4,group1,0.497375
5,80,4,1,partner4,group2,0.502625
5,80,5,1,partner1,group1,1
5,80,5,1,partner2,group1,0.487125
5,80,5,1,partner2,group2,0.512875
5,80,5,1,partner3,group1,0.4975
5,80,5,1,partner3,group2,0.5025
5,80,5,1,partner4,group1,0.50775
5,80,5,1,partner4,group2,0.49225
5,80,6,1,partner1,group1,1
5,80,6,1,partner2,group1,0.48775
5,80,6,1,partner2,group2,0.51225
5,80,6,1,partner3,group1,0.484625
5,80,6,1,partner3,group2,0.515375
5,80,6,1,partner4,group1,0.502375
5,80,6,1,partner4,group2,0.497625
5,80,7,2,partner1,group1,1
5,80,7,2,partner2,group1,0.472125
5,80,7,2,partner2,group2,0.527875
5,80,7,2,partner3,group1,0.511125
5,80,7,2,partner3,group2,0.488875
5,80,7,2,partner4,group1,0.474125
5,80,7,2,partner4,group2,0.525875
5,80,8,2,partner1,group1,1
5,80,8,2,partner2,group1,0.4445
5,80,8,2,partner2,group2,0.5555
5,80,8,2,partner3,group1,0.48625
5,80,8,2,partner3,group2,0.51375
5,80,8,2,partner4,group1,0.480875
5,80,8,2,partner4,group2,0.519125
5,80,9,2,partner1,group1,1
5,80,9,2,partner2,group1,0.4445
5,80,9,2,partner2,group2,0.5555
5,80,9,2,partner3,group1,0.5
5,80,9,2,partner3,group2,0.5
5,80,9,2,partner4,group1,0.484625
5,80,9,2,partner4,group2,0.515375
5,80,10,2,partner1,group1,1
5,80,10,2,partner2,group1,0.451625
5,80,10,2,partner2,group2,0.548375
5,80,10,2,partner3,group1,0.52575
5,80,10,2,partner3,group2,0.47425
5,80,10,2,partner4,group1,0.48175
5,80,10,2,partner4,group2,0.51825
5,80,11,2,partner1,group1,1
5,80,11,2,partner2,group1,0.47925
5,80,11,2,partner2,group2,0.52075
5,80,11,2,partner3,group1,0.50925
5,80,11,2,partner3,group2,0.49075
5,80,11,2,partner4,group1,0.499
5,80,11,2,partner4,group2,0.501
5,80,12,2,partner1,group1,1
5,80,12,2,partner2,group1,0.471375
5,80,12,2,partner2,group2,0.528625
5,80,12,2,partner3,group1,0.5025
5,80,12,2,partner3,group2,0.4975
5,80,12,2,partner4,group1,0.502625
5,80,12,2,partner4,group2,0.497375
5,80,13,3,partner1,group1,1
5,80,13,3,partner2,group1,0.445625
5,80,13,3,partner2,group2,0.554375
5,80,13,3,partner3,group1,0.501625
5,80,13,3,partner3,group2,0.498375
5,80,13,3,partner4,group1,0.50125
5,80,13,3,partner4,group2,0.49875
5,80,14,3,partner1,group1,1
5,80,14,3,partner2,group1,0.440125
5,80,14,3,partner2,group2,0.559875
5,80,14,3,partner3,group1,0.514625
5,80,14,3,partner3,group2,0.485375
5,80,14,3,partner4,group1,0.498
5,80,14,3,partner4,group2,0.502
5,80,15,3,partner1,group1,1
5,80,15,3,partner2,group1,0.453125
5,80,15,3,partner2,group2,0.546875
5,80,15,3,partner3,group1,0.512875
5,80,15,3,partner3,group2,0.487125
5,80,15,3,partner4,group1,0.503375
5,80,15,3,partner4,group2,0.496625
5,80,16,3,partner1,group1,1
5,80,16,3,partner2,group1,0.4855
5,80,16,3,partner2,group2,0.5145
5,80,16,3,partner3,group1,0.512875
5,80,16,3,partner3,group2,0.487125
5,80,16,3,partner4,group1,0.50575
5,80,16,3,partner4,group2,0.49425
5,80,17,3,partner1,group1,1
5,80,17,3,partner2,group1,0.4875
5,80,17,3,partner2,group2,0.5125
5,80,17,3,partner3,group1,0.5225
5,80,17,3,partner3,group2,0.4775
5,80,17,3,partner4,group1,0.499
5,80,17,3,partner4,group2,0.501
5,80,18,3,partner1,group1,1
5,80,18,3,partner2,group1,0.482875
5,80,18,3,partner2,group2,0.517125
5,80,18,3,partner3,group1,0.542
5,80,18,3,partner3,group2,0.458
5,80,18,3,partner4,group1,0.4865
5,80,18,3,partner4,group2,0.5135
5,80,19,4,partner1,group1,1
5,80,19,4,partner2,group1,0.485
5,80,19,4,partner2,group2,0.515
5,80,19,4,partner3,group1,0.524875
5,80,19,4,partner3,group2,0.475125
5,80,19,4,partner4,group1,0.491125
5,80,19,4,partner4,group2,0.508875
5,80,20,4,partner1,group1,1
5,80,20,4,partner2,group1,0.464625
5,80,20,4,partner2,group2,0.535375
5,80,20,4,partner3,group1,0.54025
5,80,20,4,partner3,group2,0.45975
5,80,20,4,partner4,group1,0.449875
5,80,20,4,partner4,group2,0.550125
5,80,21,4,partner1,group1,1
5,80,21,4,partner2,group1,0.493
5,80,21,4,partner2,group2,0.507
5,80,21,4,partner3,group1,0.531625
5,80,21,4,partner3,group2,0.468375
5,80,21,4,partner4,group1,0.492875
5,80,21,4,partner4,group2,0.507125
5,80,22,4,partner1,group1,1
5,80,22,4,partner2,group1,0.450375
5,80,22,4,partner2,group2,0.549625
5,80,22,4,partner3,group1,0.50375
5,80,22,4,partner3,group2,0.49625
5,80,22,4,partner4,group1,0.473375
5,80,22,4,partner4,group2,0.526625
5,80,23,4,partner1,group1,1
5,80,23,4,partner2,group1,0.47875
5,80,23,4,partner2,group2,0.52125
5,80,23,4,partner3,group1,0.5125
5,80,23,4,partner3,group2,0.4875
5,80,23,4,partner4,group1,0.46575
5,80,23,4,partner4,group2,0.53425
5,80,24,4,partner1,group1,1
5,80,24,4,partner2,group1,0.49875
5,80,24,4,partner2,group2,0.50125
5,80,24,4,partner3,group1,0.513875
5,80,24,4,partner3,group2,0.486125
5,80,24,4,partner4,group1,0.49475
5,80,24,4,partner4,group2,0.50525
5,81,1,1,partner1,group1,1
5,81,1,1,partner2,group1,0.481625
5,81,1,1,partner2,group2,0.518375
5,81,1,1,partner3,group1,0.503625
5,81,1,1,partner3,group2,0.496375
5,81,1,1,partner4,group1,0.521375
5,81,1,1,partner4,group2,0.478625
5,81,2,1,partner1,group1,1
5,81,2,1,partner2,group1,0.501125
5,81,2,1,partner2,group2,0.498875
5,81,2,1,partner3,group1,0.530875
5,81,2,1,partner3,group2,0.469125
5,81,2,1,partner4,group1,0.4805
5,81,2,1,partner4,group2,0.5195
5,81,3,1,partner1,group1,1
5,81,3,1,partner2,group1,0.502125
5,81,3,1,partner2,group2,0.497875
5,81,3,1,partner3,group1,0.496875
5,81,3,1,partner3,group2,0.503125
5,81,3,1,partner4,group1,0.488
5,81,3,1,partner4,group2,0.512
5,81,4,1,partner1,group1,1
5,81,4,1,partner2,group1,0.5075
5,81,4,1,partner2,group2,0.4925
5,81,4,1,partner3,group1,0.50175
5,81,4,1,partner3,group2,0.49825
5,81,4,1,partner4,group1,0.482125
5,81,4,1,partner4,group2,0.517875
5,81,5,1,partner1,group1,1
5,81,5,1,partner2,group1,0.50425
5,81,5,1,partner2,group2,0.49575
5,81,5,1,partner3,group1,0.495625
5,81,5,1,partner3,group2,0.504375
5,81,5,1,partner4,group1,0.504625
5,81,5,1,partner4,group2,0.495375
5,81,6,1,partner1,group1,1
5,81,6,1,partner2,group1,0.537625
5,81,6,1,partner2,group2,0.462375
5,81,6,1,partner3,group1,0.486625
5,81,6,1,partner3,group2,0.513375
5,81,6,1,partner4,group1,0.493875
5,81,6,1,partner4,group2,0.506125
5,81,7,2,partner1,group1,1
5,81,7,2,partner2,group1,0.51275
5,81,7,2,partner2,group2,0.48725
5,81,7,2,partner3,group1,0.48425
5,81,7,2,partner3,group2,0.51575
5,81,7,2,partner4,group1,0.498625
5,81,7,2,partner4,group2,0.501375
5,81,8,2,partner1,group1,1
5,81,8,2,partner2,group1,0.456
5,81,8,2,partner2,group2,0.544
5,81,8,2,partner3,group1,0.517
5,81,8,2,partner3,group2,0.483
5,81,8,2,partner4,group1,0.508
5,81,8,2,partner4,group2,0.492
5,81,9,2,partner1,group1,1
5,81,9,2,partner2,group1,0.474125
5,81,9,2,partner2,group2,0.525875
5,81,9,2,partner3,group1,0.486625
5,81,9,2,partner3,group2,0.513375
5,81,9,2,partner4,group1,0.500625
5,81,9,2,partner4,group2,0.499375
5,81,10,2,partner1,group1,1
5,81,10,2,partner2,group1,0.469125
5,81,10,2,partner2,group2,0.530875
5,81,10,2,partner3,group1,0.488
5,81,10,2,partner3,group2,0.512
5,81,10,2,partner4,group1,0.511125
5,81,10,2,partner4,group2,0.488875
5,81,11,2,partner1,group1,1
5,81,11,2,partner2,group1,0.47825
5,81,11,2,partner2,group2,0.52175
5,81,11,2,partner3,group1,0.5215
5,81,11,2,partner3,group2,0.4785
5,81,11,2,partner4,group1,0.500125
5,81,11,2,partner4,group2,0.499875
5,81,12,2,partner1,group1,1
5,81,12,2,partner2,group1,0.461875
5,81,12,2,partner2,group2,0.538125
5,81,12,2,partner3,group1,0.5085
5,81,12,2,partner3,group2,0.4915
5,81,12,2,partner4,group1,0.494625
5,81,12,2,partner4,group2,0.505375
5,81,13,3,partner1,group1,1
5,81,13,3,partner2,group1,0.467375
5,81,13,3,partner2,group2,0.532625
5,81,13,3,partner3,group1,0.5035
5,81,13,3,partner3,group2,0.4965
5,81,13,3,partner4,group1,0.524375
5,81,13,3,partner4,group2,0.475625
5,81,14,3,partner1,group1,1
5,81,14,3,partner2,group1,0.481625
5,81,14,3,partner2,group2,0.518375
5,81,14,3,partner3,group1,0.50975
5,81,14,3,partner3,group2,0.49025
5,81,14,3,partner4,group1,0.488875
5,81,14,3,partner4,group2,0.511125
5,81,15,3,partner1,group1,1
5,81,15,3,partner2,group1,0.468875
5,81,15,3,partner2,group2,0.531125
5,81,15,3,partner3,group1,0.52825
5,81,15,3,partner3,group2,0.47175
5,81,15,3,partner4,group1,0.526625
5,81,15,3,partner4,group2,0.473375
5,81,16,3,partner1,group1,1
5,81,16,3,partner2,group1,0.463
5,81,16,3,partner2,group2,0.537
5,81,16,3,partner3,group1,0.523125
5,81,16,3,partner3,group2,0.476875
5,81,16,3,partner4,group1,0.487125
5,81,16,3,partner4,group2,0.512875
5,81,17,3,partner1,group1,1
5,81,17,3,partner2,group1,0.470625
5,81,17,3,partner2,group2,0.529375
5,81,17,3,partner3,group1,0.513125
5,81,17,3,partner3,group2,0.486875
5,81,17,3,partner4,group1,0.489
5,81,17,3,partner4,group2,0.511
5,81,18,3,partner1,group1,1
5,81,18,3,partner2,group1,0.472
5,81,18,3,partner2,group2,0.528
5,81,18,3,partner3,group1,0.51
5,81,18,3,partner3,group2,0.49
5,81,18,3,partner4,group1,0.4945
5,81,18,3,partner4,group2,0.5055
5,81,19,4,partner1,group1,1
5,81,19,4,partner2,group1,0.5065
5,81,19,4,partner2,group2,0.4935
5,81,19,4,partner3,group1,0.506125
5,81,19,4,partner3,group2,0.493875
5,81,19,4,partner4,group1,0.467
5,81,19,4,partner4,group2,0.533
5,81,20,4,partner1,group1,1
5,81,20,4,partner2,group1,0.48875
5,81,20,4,partner2,group2,0.51125
5,81,20,4,partner3,group1,0.524875
5,81,20,4,partner3,group2,0.475125
5,81,20,4,partner4,group1,0.504375
5,81,20,4,partner4,group2,0.495625
5,81,21,4,partner1,group1,1
5,81,21,4,partner2,group1,0.46725
5,81,21,4,partner2,group2,0.53275
5,81,21,4,partner3,group1,0.55375
5,81,21,4,partner3,group2,0.44625
5,81,21,4,partner4,group1,0.468125
5,81,21,4,partner4,group2,0.531875
5,81,22,4,partner1,group1,1
5,81,22,4,partner2,group1,0.489625
5,81,22,4,partner2,group2,0.510375
5,81,22,4,partner3,group1,0.527625
5,81,22,4,partner3,group2,0.472375
5,81,22,4,partner4,group1,0.481625
5,81,22,4,partner4,group2,0.518375
5,81,23,4,partner1,group1,1
5,81,23,4,partner2,group1,0.49025
5,81,23,4,partner2,group2,0.50975
5,81,23,4,partner3,group1,0.528125
5,81,23,4,partner3,group2,0.471875
5,81,23,4,partner4,group1,0.482375
5,81,23,4,partner4,group2,0.517625
5,81,24,4,partner1,group1,1
5,81,24,4,partner2,group1,0.465375
5,81,24,4,partner2,group2,0.534625
5,81,24,4,partner3,group1,0.530375
5,81,24,4,partner3,group2,0.469625
5,81,24,4,partner4,group1,0.48725
5,81,24,4,partner4,group2,0.51275
5,82,1,1,partner1,group1,1
5,82,1,1,partner2,group1,0.49375
5,82,1,1,partner2,group2,0.50625
5,82,1,1,partner3,group1,0.484875
5,82,1,1,partner3,group2,0.515125
5,82,1,1,partner4,group1,0.477625
5,82,1,1,partner4,group2,0.522375
5,82,2,1,partner1,group1,1
5,82,2,1,partner2,group1,0.52425
5,82,2,1,partner2,group2,0.47575
5,82,2,1,partner3,group1,0.51825
5,82,2,1,partner3,group2,0.48175
5,82,2,1,partner4,group1,0.522625
5,82,2,1,partner4,group2,0.477375
5,82,3,1,partner1,group1,1
5,82,3,1,partner2,group1,0.50925
5,82,3,1,partner2,group2,0.49075
5,82,3,1,partner3,group1,0.51775
5,82,3,1,partner3,group2,0.48225
5,82,3,1,partner4,group1,0.4985
5,82,3,1,partner4,group2,0.5015
5,82,4,1,partner1,group1,1
5,82,4,1,partner2,group1,0.509625
5,82,4,1,partner2,group2,0.490375
5,82,4,1,partner3,group1,0.52625
5,82,4,1,partner3,group2,0.47375
5,82,4,1,partner4,group1,0.517875
5,82,4,1,partner4,group2,0.482125
5,82,5,1,partner1,group1,1
5,82,5,1,partner2,group1,0.501
5,82,5,1,partner2,group2,0.499
5,82,5,1,partner3,group1,0.515375
5,82,5,1,partner3,group2,0.484625
5,82,5,1,partner4,group1,0.500875
5,82,5,1,partner4,group2,0.499125
5,82,6,1,partner1,group1,1
5,82,6,1,partner2,group1,0.491875
5,82,6,1,partner2,group2,0.508125
