_id,index,stageIds,gameId,createdAt,data.target,data.numTrials,data.trialNum,data.numPartners,data.partnerNum,data.repNum,data.chat,data.room0data,data.room1data,data.room0response,data.room0correct,data.room1response,data.room1correct
iEBTii4jNCxEzJEC6,4,fG2ChuY4kdKRspb6K,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_E.png""}",16,4,3,0,1,"{""text"":""el sentado"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""It looks like bunny again :D"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Yes!"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""👍🏻"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""}",,,/experiment/tangram_F.png,true,/experiment/tangram_E.png,true
Z2LybjiLCqTRKMm88,5,mRj5kjGnAD6EfxtJi,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_F.png""}",16,5,3,0,1,"{""text"":""triangulo"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""It look like man sitting without chair or something"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""el primero que me dijiste"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""yes"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""👍🏻"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""listener""}",,,false,false,/experiment/tangram_F.png,true
B2w9P4BYaguBYGvrX,6,PMtLntSmvq3itxqoH,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,6,3,0,1,"{""text"":""es como un tacon"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""It looks like square (diamond) on the top"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""zapato/ tacon"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""got it hermano"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""okey"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""va"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""👍🏻"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""listener""}",,,false,false,false,false
JKa3ZqZaKP3eTMFPw,7,FQN5RaHYRpcYqv5iK,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_G.png""}",16,7,3,0,1,"{""text"":""It looks like the weirdest figure"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""aaaa"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""In this statement"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""no pasa na"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""👍🏻"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""letter i"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",,,false,false,false,false
vrNciPRqu8ALoTk5S,8,5TsENz8vnpmv7Ym7J,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,8,3,0,2,"{""text"":""Man with no chair"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""the letter i again"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""mas dinerete"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""jaja"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""listener""}",,,/experiment/tangram_H.png,true,/experiment/tangram_F.png,true
kx4T5dZGYGudNRKGP,9,tGEu5iijtJkaLy9P9,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,9,3,0,2,"{""text"":""the tacon"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""cual"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""The weird figure again"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",,,/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
DBRQBxxv7uAJ2zp3q,10,cJfMzQX6sW3opkz8E,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_E.png""}",16,10,3,0,2,"{""text"":""Looks like a bunny"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""the one that is just like a sitting person"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",,,/experiment/tangram_E.png,false,false,false
re8WdtngqucnpnmBx,11,zPBK2diahpfHyPG3n,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_H.png""}",16,11,3,0,2,"{""text"":""Diamond shape"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""listener""}",,,false,false,false,false
GNx96uzgHnDr46Ani,12,k3i5Pghnhve6uYhtf,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_G.png""}",16,12,3,0,3,"{""text"":""letra i"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""The weird one"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",,,/experiment/tangram_H.png,true,/experiment/tangram_G.png,true
9b7f4MY3evsZtRKmS,13,DYbcSKLdASdJNAyDf,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_H.png""}",16,13,3,0,3,"{""text"":""la que esta sentada"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Diamond shape on the top"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",,,/experiment/tangram_F.png,true,/experiment/tangram_H.png,true
3HcBRtxvPyfTLeoG2,14,6ouQ8oETzwmoZ9sL6,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_F.png""}",16,14,3,0,3,"{""text"":""el tacon"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Man without chair"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""lo tenemos"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""very niceeee"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",,,false,false,false,false
voxCJrPj2FN6aCjb7,15,E3zfD5cr2SntuTELW,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_E.png""}",16,15,3,0,3,"{""text"":""Bunny"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""triangulo de 90 grados"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""y se acabo"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",,,/experiment/tangram_E.png,true,/experiment/tangram_E.png,true
99TYbzEKm25vrjzn9,16,"77LRStw97qwZYX2Dc,ueYhzcjL8Fko2Fynt",HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_F.png""}",16,0,3,1,0,"{""text"":""seems like a sitting guy"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""la que esta como sentada y tiene piernas"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""sin triangulo"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""In English please"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""listener""}",,,/experiment/tangram_F.png,true,/experiment/tangram_E.png,false
jaD5R8zQLJ69Dbsah,17,Ph78B2WL8WtiCNrpv,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_E.png""}",16,1,3,1,0,"{""text"":""on the base is a triangule 90 degrees"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Can you type in english"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""it's a 90 degree triangle"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":"":-)"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""}",,,/experiment/tangram_E.png,true,/experiment/tangram_E.png,true
RcL5avceWqyTLjt9H,18,QmQyLRbZedAj4KvCB,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_H.png""}",16,2,3,1,0,"{""text"":""como una i"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""seems like the letter i"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""with the square as the dot"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""as an i"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""?"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""as an     i"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",,,false,false,false,false
QDPBMByqSXuWwLnsL,19,KRWEBoukziXHb4jtc,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,3,3,1,0,"{""text"":""heel"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""seems like a shoe in side view"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""zapato/ tacon"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""bien"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""nice"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",,,/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
xqB5KSgqxbLfBJ52f,20,moJLXRqodo7DgvKXY,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_E.png""}",16,4,3,1,1,"{""text"":""go"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""sitting man"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""90 degree triangle"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":"":)"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""Looks like a bunny"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",,,/experiment/tangram_F.png,true,/experiment/tangram_E.png,true
rx7KNACEHYgutQw9Z,21,j3e3TwvT3BxyqLdHJ,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_G.png""}",16,5,3,1,1,"{""text"":""the letter \""i\"""",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""Heel"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""?"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Nice!"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",,,/experiment/tangram_H.png,true,/experiment/tangram_G.png,true
RhaZsNn9FuhKCJrpS,22,pxySNAcbL4xN4s4w4,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_F.png""}",16,6,3,1,1,"{""text"":""looks like shoe"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Looks like a man with no chair"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Looking to the sky"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",,,/experiment/tangram_G.png,true,/experiment/tangram_F.png,true
ND7C3T3H63ro2ooMw,23,dYXMJSRiDPHssiCqY,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_H.png""}",16,7,3,1,1,"{""text"":""As an i"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""it has 'bunny ears'"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",,,/experiment/tangram_E.png,true,/experiment/tangram_H.png,true
a4b3cyLMDKaayCDcP,24,HCnsmzb86hzYx2xdP,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_H.png""}",16,8,3,1,2,"{""text"":""shoe"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""i"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""como la i"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",,,/experiment/tangram_G.png,true,/experiment/tangram_H.png,true
n4bQoDymK2N8pk4q5,25,HGS7SMiPqgZMGRyoE,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_F.png""}",16,9,3,1,2,"{""text"":""sitting man"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""sitting with feet raised"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Go"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""listener""},{""text"":""bien"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""👍🏻"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""listener""}",,,false,false,/experiment/tangram_F.png,true
4mK2cgy73eWqHyyjP,26,RtkoPGs4Xoubpyeu4,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_G.png""}",16,10,3,1,2,"{""text"":""heel"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""bunny ears"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":"":)"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""}",,,/experiment/tangram_E.png,true,/experiment/tangram_G.png,true
mH8kiJSaCxxYJXPdS,27,JEiEnqSnFbXPboAHQ,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_E.png""}",16,11,3,1,2,"{""text"":""letter \""i\"""",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""90º triangle"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",,,/experiment/tangram_H.png,true,/experiment/tangram_E.png,true
ZbGomKEKgYapXZBHD,28,Tg3zueDGcHDwyCtaj,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_H.png""}",16,12,3,1,3,"{""text"":""As an i"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""sitting man"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""go"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""you"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""listener""},{""text"":""Looks like an i"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""}",,,false,false,/experiment/tangram_H.png,true
7Fy5tNpSonRcJr3Rq,29,ZuBCHhAov9MgCN62y,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_E.png""}",16,13,3,1,3,"{""text"":""letter \""i\"""",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":""90 degree triangle"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""money"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""?"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""}",,,/experiment/tangram_H.png,true,/experiment/tangram_E.png,true
2MmKu3ARtHpbbXoRh,30,iF2neGMhvAsHtAmKy,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_E.png"",""room1"":""/experiment/tangram_F.png""}",16,14,3,1,3,"{""text"":""bunny ears"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""Man with no chair"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""Looking at sky"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""}",,,/experiment/tangram_E.png,true,/experiment/tangram_F.png,true
H8fEgqDQZvJgKdikq,31,TRncKa7j5AjWavr2s,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,15,3,1,3,"{""text"":""Heel"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""Shoe"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""nice"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""??"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""👍🏻"",""playerId"":""83TWsQKpEn93idsMW"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""good job"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",,,/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
ZnezHQsJjATsYuvs7,32,"Kv2j4QP76cjx3TiMt,epQbfNhxBisD6Ygsf",HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_F.png"",""room1"":""/experiment/tangram_E.png""}",16,0,3,2,0,"{""text"":""go"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""},{""text"":""sitting man"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""looks like bunny ears"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""speaker""},{""text"":""spanish?"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_E.png"",""role"":""listener""}",,,/experiment/tangram_F.png,true,/experiment/tangram_E.png,true
PHFJXe9b33cpJFxsk,33,eXvz5cifzomNMty8e,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_G.png"",""room1"":""/experiment/tangram_G.png""}",16,1,3,2,0,"{""text"":""spanis"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""listener""},{""text"":""shoe"",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""looks like shoe (heel)"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""no spanish"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""speaker""},{""text"":""ok"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_G.png"",""role"":""listener""}",,,/experiment/tangram_G.png,true,/experiment/tangram_G.png,true
7QGhESumDhkFC92gS,34,qbskqexN3c7CLzwst,HkiKxqzW8QB5kJNEB,2021-01-21T21:37:13Z,"{""room0"":""/experiment/tangram_H.png"",""room1"":""/experiment/tangram_F.png""}",16,2,3,2,0,"{""text"":""looks like sitting man"",""playerId"":""SvorbMj2XjMKB6Zfy"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""speaker""},{""text"":""letter \""i\"""",""playerId"":""4Wfi2J3wkGbdfiB52"",""roomId"":""room0"",""target"":""/experiment/tangram_H.png"",""role"":""speaker""},{""text"":"":)"",""playerId"":""pXny4jckQajNRAXwg"",""roomId"":""room1"",""target"":""/experiment/tangram_F.png"",""role"":""listener""}",,,/experiment/tangram_H.png,true,/experiment/tangram_F.png,true
